Well	Value	Measurement_mode	Measurement_wavelength	Measurement_time	Filename
G7	1.1201	Absorbance	600	2020-01-24 14:39:38	P102_Rs.xlsx
G8	1.1311	Absorbance	600	2020-01-24 14:39:38	P102_Rs.xlsx
G9	1.1481	Absorbance	600	2020-01-24 14:39:38	P102_Rs.xlsx
G10	0.9307	Absorbance	600	2020-01-24 14:39:38	P102_Rs.xlsx
G11	1.0428	Absorbance	600	2020-01-24 14:39:38	P102_Rs.xlsx
G12	1.0474	Absorbance	600	2020-01-24 14:39:38	P102_Rs.xlsx
H1	0.8169	Absorbance	600	2020-01-24 14:39:38	P102_Rs.xlsx
H2	0.8703	Absorbance	600	2020-01-24 14:39:38	P102_Rs.xlsx
H3	0.9822	Absorbance	600	2020-01-24 14:39:38	P102_Rs.xlsx
H4	0.9816	Absorbance	600	2020-01-24 14:39:38	P102_Rs.xlsx
H5	0.9401	Absorbance	600	2020-01-24 14:39:38	P102_Rs.xlsx
H6	0.9367	Absorbance	600	2020-01-24 14:39:38	P102_Rs.xlsx
H7	0.9383	Absorbance	600	2020-01-24 14:39:38	P102_Rs.xlsx
H8	0.8678	Absorbance	600	2020-01-24 14:39:38	P102_Rs.xlsx
H9	0.9174	Absorbance	600	2020-01-24 14:39:38	P102_Rs.xlsx
H10	0.9187	Absorbance	600	2020-01-24 14:39:38	P102_Rs.xlsx
H11	0.9377	Absorbance	600	2020-01-24 14:39:38	P102_Rs.xlsx
H12	0.8956	Absorbance	600	2020-01-24 14:39:38	P102_Rs.xlsx
A1	1508	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
A2	2034	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
A3	2060	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
A4	1921	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
A5	1606	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
A6	1619	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
A7	1970	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
A8	2013	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
A9	1965	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
A10	2343	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
A11	2777	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
A12	2754	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
B1	1827	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
B2	1119	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
B3	697	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
B4	753	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
B5	768	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
B6	1162	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
B7	822	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
B8	732	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
B9	710	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
B10	1035	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
B11	931	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
B12	2470	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
C1	1978	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
C2	942	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
C3	789	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
C4	732	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
C5	691	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
C6	1151	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
C7	805	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
C8	771	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
C9	2274	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
C10	813	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
C11	850	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
C12	2517	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
D1	2051	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
D2	1008	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
D3	739	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
D4	686	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
D5	668	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
D6	623	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
D7	804	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
D8	771	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
D9	1316	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
D10	812	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
D11	873	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
D12	2490	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
E1	1994	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
E2	922	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
E3	932	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
E4	1066	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
E5	981	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
E6	801	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
E7	800	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
E8	1055	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
E9	799	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
E10	862	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
E11	964	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
E12	2966	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
F1	1847	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
F2	959	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
F3	770	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
F4	748	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
F5	757	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
F6	787	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
F7	710	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
F8	886	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
F9	806	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
F10	756	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
F11	885	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
F12	2366	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
G1	1890	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
G2	1030	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
G3	972	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
G4	1484	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
G5	883	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
G6	1058	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
G7	879	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
G8	1047	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
G9	1112	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
G10	984	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
G11	892	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
G12	3130	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
H1	2059	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
H2	2106	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
H3	3205	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
H4	3079	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
H5	2877	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
H6	2989	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
H7	2912	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
H8	2380	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
H9	2474	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
H10	2367	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
H11	2510	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
H12	2543	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:40:33	P102_Rs.xlsx
A1	1208	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
A2	1813	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
A3	1790	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
A4	1581	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
A5	1345	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
A6	1304	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
A7	1622	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
A8	1585	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
A9	1601	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
A10	1833	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
A11	2021	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
A12	2043	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
B1	1548	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
B2	1006	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
B3	738	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
B4	717	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
B5	729	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
B6	1191	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
B7	764	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
B8	640	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
B9	641	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
B10	883	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
B11	895	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
B12	1890	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
C1	1656	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
C2	918	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
C3	733	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
C4	649	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
C5	649	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
C6	967	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
C7	688	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
C8	671	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
C9	1735	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
C10	722	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
C11	808	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
C12	1914	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
D1	1638	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
D2	895	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
D3	661	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
D4	636	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
D5	625	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
D6	585	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
D7	682	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
D8	690	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
D9	1066	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
D10	788	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
D11	812	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
D12	1883	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
E1	1658	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
E2	872	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
E3	806	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
E4	983	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
E5	933	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
E6	731	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
E7	673	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
E8	863	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
E9	730	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
E10	791	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
E11	834	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
E12	2151	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
F1	1516	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
F2	882	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
F3	715	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
F4	685	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
F5	633	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
F6	713	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
F7	641	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
F8	784	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
F9	666	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
F10	642	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
F11	767	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
F12	1860	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
G1	1572	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
G2	865	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
G3	888	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
G4	1152	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
G5	755	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
G6	850	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
G7	766	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
G8	851	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
G9	950	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
G10	819	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
G11	778	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
G12	2226	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
H1	1680	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
H2	1664	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
H3	2344	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
H4	2180	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
H5	2068	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
H6	2117	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
H7	2145	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
H8	1759	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
H9	1809	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
H10	1869	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
H11	1975	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
H12	1972	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:41:11	P102_Rs.xlsx
A1	0.081	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
A2	0.0823	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
A3	0.0809	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
A4	0.0816	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
A5	0.0817	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
A6	0.081	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
A7	0.0821	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
A8	0.0806	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
A9	0.0903	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
A10	0.0819	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
A11	0.0816	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
A12	0.0814	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
B1	0.0818	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
B2	0.9988	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
B3	1.0826	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
B4	1.098	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
B5	1.0488	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
B6	1.1411	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
B7	1.1183	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
B8	1.1139	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
B9	1.2145	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
B10	1.1272	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
B11	1.1332	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
B12	0.0815	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
C1	0.0818	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
C2	0.1404	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
C3	1.171	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
C4	1.0687	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
C5	1.0732	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
C6	1.0731	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
C7	1.0125	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
C8	1.0087	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
C9	1.2813	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
C10	1.0738	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
C11	1.0943	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
C12	0.0819	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
D1	0.0819	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
D2	1.0659	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
D3	1.0542	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
D4	1.0366	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
D5	1.0996	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
D6	0.1542	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
D7	1.1558	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
D8	1.0769	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
D9	1.0588	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
D10	1.1213	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
D11	1.0033	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
D12	0.0822	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
E1	0.0816	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
E2	1.0785	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
E3	0.9803	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
E4	1.0242	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
E5	1.1173	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
E6	0.1616	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
E7	1.0988	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
E8	1.1417	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
E9	1.1015	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
E10	0.1546	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
E11	1.0644	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
E12	0.0825	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
F1	0.0822	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
F2	1.1602	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
F3	1.0173	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
F4	1.1041	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
F5	1.143	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
F6	1.0985	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
F7	1.0788	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
F8	1.0722	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
F9	1.1461	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
F10	1.1258	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
F11	1.1088	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
F12	0.0812	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
G1	0.0821	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
G2	1.2249	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
G3	1.0984	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
G4	1.1056	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
G5	1.1053	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
G6	1.1205	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
G7	1.0559	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
G8	1.08	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
G9	1.0947	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
G10	1.1065	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
G11	1.0342	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
G12	0.0814	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
H1	0.082	Absorbance	600	2020-01-24 15:25:42	P103.xlsx
